ticker,cp_name,market,corp_code
086960,MDS테크,KOSDAQ,00445841
086980,쇼박스,KOSDAQ,00303794
087010,펩트론,KOSDAQ,00415868
087260,모바일어플라이언스,KOSDAQ,00556615
087600,픽셀플러스,KOSDAQ,00495086
088130,동아엘텍,KOSDAQ,00489243
088260,이리츠코크렙,KOSPI,00544452
088280,쏘닉스,KOSDAQ,00561723
088290,이원컴포텍,KOSDAQ,00409140
088340,유라클,KOSDAQ,00407294
088350,한화생명,KOSPI,00113058
088390,이녹스,KOSDAQ,00494476
088790,진도,KOSPI,00557933
088800,에이스테크,KOSDAQ,00556907
088910,동우팜투테이블,KOSDAQ,00228712
088980,맥쿼리인프라,KOSPI,00435297
089010,켐트로닉스,KOSDAQ,00371485
089030,테크윙,KOSDAQ,00535676
089140,넥스턴바이오,KOSDAQ,00416414
089150,케이씨티,KOSDAQ,00441447
089230,THE E&M,KOSDAQ,00519252
089470,HDC현대EP,KOSPI,00357935
089590,제주항공,KOSPI,00555874
089600,KT나스미디어,KOSDAQ,00486097
089790,제이티,KOSDAQ,00365457
089850,유비벨록스,KOSDAQ,00592653
089860,롯데렌탈,KOSPI,00545716
089890,코세스,KOSDAQ,00365934
089970,브이엠,KOSDAQ,00544577
089980,상아프론테크,KOSDAQ,00181299
090080,평화산업,KOSPI,00573579
090150,아이윈,KOSDAQ,00365624
090350,노루페인트,KOSPI,00583442
090355,노루페인트우,KOSPI,
090360,로보스타,KOSDAQ,00536523
090370,메타랩스,KOSPI,00442835
090410,덕신이피씨,KOSDAQ,00454937
090430,아모레퍼시픽,KOSPI,00583424
090435,아모레퍼시픽우,KOSPI,
090460,비에이치,KOSPI,00447609
090470,제이스텍,KOSDAQ,00493185
090710,휴림로봇,KOSDAQ,00540429
090850,현대이지웰,KOSDAQ,00656951
091090,세원이앤씨,KOSPI,00585219
091120,이엠텍,KOSDAQ,00541163
091340,S&K폴리텍,KOSDAQ,00580667
091440,한울소재과학,KOSDAQ,00560122
091580,상신이디피,KOSDAQ,00480783
091590,남화토건,KOSDAQ,00108001
091700,파트론,KOSDAQ,00490151
091810,티웨이항공,KOSPI,00671376
091970,나노캠텍,KOSDAQ,00542074
092040,아미코젠,KOSDAQ,00545734
092070,디엔에프,KOSDAQ,00569691
092130,이크레더블,KOSDAQ,00634728
092190,서울바이오시스,KOSDAQ,00488402
092200,디아이씨,KOSPI,00112165
092220,KEC,KOSPI,00589127
092230,KPX홀딩스,KOSPI,00587466
092300,현우산업,KOSDAQ,00367455
092440,기신정기,KOSPI,00106614
092460,한라IMS,KOSDAQ,00528515
092590,럭스피아,KONEX,00578325
092600,앤씨앤,KOSDAQ,00537337
092730,네오팜,KOSDAQ,00551920
092780,DYP,KOSPI,00117726
092790,넥스틸,KOSPI,00220613
092870,엑시콘,KOSDAQ,00611736
093050,LF,KOSPI,00593032
093190,빅솔론,KOSDAQ,00478900
093230,이아이디,KOSPI,00480950
093240,형지엘리트,KOSPI,00441243
093320,케이아이엔엑스,KOSDAQ,00603348
093370,후성,KOSPI,00595191
093380,풍강,KOSDAQ,00155373
093510,엔지브이아이,KONEX,00521433
093520,매커스,KOSDAQ,00596677
093640,케이알엠,KOSDAQ,00536888
093920,서원인텍,KOSDAQ,00445799
094170,동운아나텍,KOSDAQ,00695969
094280,효성ITX,KOSPI,00414850
094360,칩스앤미디어,KOSDAQ,00579971
094480,갤럭시아머니트리,KOSDAQ,00587457
094800,맵스리얼티1,KOSPI,00600013
094820,일진파워,KOSDAQ,00485177
094840,슈프리마에이치큐,KOSDAQ,00599957
094850,참좋은여행,KOSDAQ,00606770
094860,네오리진,KOSDAQ,00599106
094940,푸른기술,KOSDAQ,00537832
094970,제이엠티,KOSDAQ,00533508
095190,이엠코리아,KOSDAQ,00526951
095270,웨이브일렉트로,KOSDAQ,00526696
095340,ISC,KOSDAQ,00572905
095500,미래나노텍,KOSDAQ,00526836
095570,AJ네트웍스,KOSPI,00365387
095610,테스,KOSDAQ,00524421
095660,네오위즈,KOSDAQ,00628860
095700,제넥신,KOSDAQ,00545929
095720,웅진씽크빅,KOSPI,00628189
095910,에스에너지,KOSDAQ,00585538
096040,이트론,KOSDAQ,00480756
096240,크레버스,KOSDAQ,00525882
096250,와이즈넛,KOSDAQ,00351427
096350,대창솔루션,KOSDAQ,00177870
096530,씨젠,KOSDAQ,00788773
096610,알에프세미,KOSDAQ,00516246
096630,에스코넥,KOSDAQ,00573269
096690,에이루트,KOSDAQ,00608839
096760,JW홀딩스,KOSPI,00632304
096770,SK이노베이션,KOSPI,00631518
096775,SK이노베이션우,KOSPI,
096870,엘디티,KOSDAQ,00540571
097230,HJ중공업,KOSPI,00633835
097520,엠씨넥스,KOSPI,00564562
097780,에코볼트,KOSDAQ,00562360
097800,윈팩,KOSDAQ,00536286
097870,효성오앤비,KOSDAQ,00367385
097950,CJ제일제당,KOSPI,00635134
097955,CJ제일제당 우,KOSPI,
098070,한텍,KOSDAQ,00404941
098120,마이크로컨텍솔,KOSDAQ,00568188
098460,고영,KOSDAQ,00579999
098660,에스티오,KOSDAQ,00612188
099190,아이센스,KOSDAQ,00550994
099220,SDN,KOSDAQ,00574611
099320,쎄트렉아이,KOSDAQ,00449254
099390,브레인즈컴퍼니,KOSDAQ,00642897
099410,동방선기,KOSDAQ,00526678
099430,바이오플러스,KOSDAQ,00636656
099440,스맥,KOSDAQ,00580056
099520,DGI,KOSDAQ,00627029
099750,이지케어텍,KOSDAQ,00490090
100030,인지소프트,KOSDAQ,00641171
100090,SK오션플랜트,KOSPI,00480367
100120,뷰웍스,KOSDAQ,00609324
100130,동국S&C,KOSDAQ,00415594
100220,비상교육,KOSPI,00520887
100250,진양홀딩스,KOSPI,00646732
100590,머큐리,KOSDAQ,00364740
100660,서암기계공업,KOSDAQ,00166528
100700,세운메디칼,KOSDAQ,00362201
100790,미래에셋벤처투자,KOSDAQ,00340096
100840,SNT에너지,KOSPI,00648721
101000,KS인더스트리,KOSDAQ,00618410
101140,인바이오젠,KOSPI,00652423
101160,월덱스,KOSDAQ,00580065
101170,우림피티에스,KOSDAQ,00567222
101240,씨큐브,KOSDAQ,00520610
101330,모베이스,KOSDAQ,00498001
101360,에코앤드림,KOSDAQ,00619640
101390,아이엠,KOSDAQ,00609634
101400,엔시트론,KOSDAQ,00641393
101490,에스앤에스텍,KOSDAQ,00411048
101530,해태제과식품,KOSPI,00428321
101670,하이드로리튬,KOSDAQ,00527491
101680,한국정밀기계,KOSDAQ,00257732
101730,위메이드맥스,KOSDAQ,00643656
101930,인화정공,KOSDAQ,00482426
101970,우양에이치씨,KOSDAQ,00450931
102120,어보브반도체,KOSDAQ,00591441
102260,동성케미컬,KOSPI,00679314
102280,쌍방울,KOSPI,00681142
102370,케이옥션,KOSDAQ,00668600
102460,이연제약,KOSPI,00145598
102710,이엔에프테크놀로지,KOSDAQ,00530185
102940,코오롱생명과학,KOSDAQ,00525642
102950,아하,KONEX,00677334
103140,풍산,KOSPI,00684714
103230,에스앤더블류,KOSDAQ,00137012
103590,일진전기,KOSPI,00683469
103660,씨앗,KONEX,00762377
103840,우양,KOSDAQ,00486875
104040,대성파인텍,KOSDAQ,00442905
104200,NHN벅스,KOSDAQ,00645089
104460,디와이피엔에프,KOSDAQ,00602136
104480,티케이케미칼,KOSDAQ,00693554
104540,코렌텍,KOSDAQ,00541437
104620,노랑풍선,KOSDAQ,00632845
104700,한국철강,KOSPI,00687711
104830,원익머트리얼즈,KOSDAQ,00623661
105330,케이엔더블유,KOSDAQ,00606664
105550,엣지파운드리,KOSDAQ,00766106
105560,KB금융,KOSPI,00688996
105630,한세실업,KOSPI,00728638
105740,디케이락,KOSDAQ,00533003
105760,포스뱅크,KOSDAQ,00862312
105840,우진,KOSPI,00173944
106080,케이이엠텍,KOSDAQ,00542898
106190,하이텍팜,KOSDAQ,00409964
106240,파인테크닉스,KOSDAQ,00755739
106520,노블엠앤비,KOSDAQ,00536329
107590,미원홀딩스,KOSPI,00706715
107600,새빗켐,KOSDAQ,00862880
107640,한중엔시에스,KOSDAQ,00474588
108230,톱텍,KOSDAQ,00531917
108320,LX세미콘,KOSPI,00525934
108380,대양전기공업,KOSDAQ,00111193
108490,로보티즈,KOSDAQ,00946030
108670,LX하우시스,KOSPI,00759513
108675,LX하우시스우,KOSPI,
108860,셀바스AI,KOSDAQ,00666064
109070,주성코퍼레이션,KOSPI,00753643
109080,옵티시스,KOSDAQ,00660291
109610,에스와이,KOSDAQ,00535481
109670,씨싸이트,KOSDAQ,00492706
109740,디에스케이,KOSDAQ,00530121
109820,진매트릭스,KOSDAQ,00552992
109860,동일금속,KOSDAQ,00118284
109960,AP헬스케어,KOSDAQ,00653194
110020,전진바이오팜,KOSDAQ,00632793
110790,크리스에프앤씨,KOSDAQ,00522007
110990,디아이티,KOSDAQ,00576798
111110,호전실업,KOSPI,00226316
111380,동인기연,KOSPI,00367710
111710,남화산업,KOSDAQ,00245694
111770,영원무역,KOSPI,00776820
111870,KH 미래물산,KOSDAQ,00125965
112040,위메이드,KOSDAQ,00444329
112190,KC산업,KONEX,00366517
112290,와이씨켐,KOSDAQ,00619507
112610,씨에스윈드,KOSPI,00670340
113810,디젠스,KOSDAQ,00576789
114090,GKL,KOSPI,00557508
114190,강원에너지,KOSDAQ,00100601
114450,그린생명과학,KOSDAQ,00532059
114630,폴라리스우노,KOSDAQ,00663669
114810,한솔아이원스,KOSDAQ,00625942
114840,아이패밀리에스씨,KOSDAQ,00692254
114920,대주이엔티,KONEX,00414540
115160,휴맥스,KOSDAQ,00787057
115180,큐리언트,KOSDAQ,01042650
115310,인포바인,KOSDAQ,00491415
115440,우리넷,KOSDAQ,00664048
115450,HLB테라퓨틱스,KOSDAQ,00552859
115480,씨유메디칼,KOSDAQ,00681249
115500,케이씨에스,KOSDAQ,00441650
115530,씨엔플러스,KOSDAQ,00660033
115570,스타플렉스,KOSDAQ,00405959
115610,이미지스,KOSDAQ,00694942
116100,태양기계,KONEX,00442631
117580,대성에너지,KOSPI,00787376
117670,알파칩스,KOSDAQ,00605124
117730,티로보틱스,KOSDAQ,00867098
118000,메타케어,KOSPI,00791209
118990,모트렉스,KOSDAQ,00876908
119500,포메탈,KOSDAQ,00188797
119610,인터로조,KOSDAQ,00604426
119650,KC코트렐,KOSPI,00797364
119830,아이텍,KOSDAQ,00626011
119850,지엔씨에너지,KOSDAQ,00626464
120030,조선선재,KOSPI,00796994
120110,코오롱인더,KOSPI,00795135
120115,코오롱인더우,KOSPI,
120240,대정화금,KOSDAQ,00250997
121060,유니포인트,KONEX,00445869
121440,골프존홀딩스,KOSDAQ,00674498
121600,나노신소재,KOSDAQ,00439965
121800,비덴트,KOSDAQ,00693651
121850,코이즈,KOSDAQ,00807397
121890,에스디시스템,KOSDAQ,00604815
122310,제노레이,KOSDAQ,00799539
122350,삼기,KOSDAQ,00799177
122450,KX,KOSDAQ,00657987
122640,예스티,KOSDAQ,00530556
122690,서진오토모티브,KOSDAQ,00800145
122830,원포유,KONEX,00337296
122870,와이지엔터테인먼트,KOSDAQ,00613318
122900,아이마켓코리아,KOSPI,00360142
122990,와이솔,KOSDAQ,00759294
123010,아이윈플러스,KOSDAQ,00615723
123040,엠에스오토텍,KOSDAQ,00259545
123330,제닉,KOSDAQ,00624998
123410,코리아에프티,KOSDAQ,00803425
123420,위메이드플레이,KOSDAQ,00815767
123570,이엠넷,KOSDAQ,00616290
123690,한국화장품,KOSPI,00823429
123700,SJM,KOSPI,00815369
123750,알톤,KOSDAQ,00821607
123840,뉴온,KOSDAQ,00809429
123860,아나패스,KOSDAQ,00761952
123890,한국자산신탁,KOSPI,00404701
124500,아이티센글로벌,KOSDAQ,00620868
124560,태웅로직스,KOSDAQ,00562245
125020,티씨머티리얼즈,KOSDAQ,00381756
125210,아모그린텍,KOSDAQ,00611912
126340,비나텍,KOSDAQ,00563518
126560,현대퓨처넷,KOSPI,00403632
126600,BGF에코머티리얼즈,KOSDAQ,00599595
126640,화신정공,KOSDAQ,00825223
126700,하이비젼시스템,KOSDAQ,00825959
126720,수산인더스트리,KOSPI,00193328
126730,코칩,KOSDAQ,00446901
126880,제이엔케이글로벌,KOSDAQ,00442154
127120,제이에스링크,KOSDAQ,00642541
127710,아시아경제,KOSDAQ,00665676
127980,화인써키트,KOSDAQ,00527002
128540,에코캡,KOSDAQ,00870481
128660,피제이메탈,KOSDAQ,00829380
128820,대성산업,KOSPI,00828789
128940,한미약품,KOSPI,00828497
129260,인터지스,KOSPI,00151368
129890,앱코,KOSDAQ,01207716
129920,대성하이텍,KOSDAQ,00577335
130500,GH신소재,KOSDAQ,00491938
130580,나이스디앤비,KOSDAQ,00606293
130660,한전산업,KOSPI,00194947
130740,티피씨글로벌,KOSDAQ,00578538
131030,옵투스제약,KOSDAQ,00831428
131090,시큐브,KOSDAQ,00402110
131100,티엔엔터테인먼트,KOSDAQ,00814786
131180,딜리,KOSDAQ,00629212
131220,대한과학,KOSDAQ,00608316
131290,티에스이,KOSDAQ,00372226
131370,알서포트,KOSDAQ,00838962
131400,이브이첨단소재,KOSDAQ,00533924
131760,파인텍,KOSDAQ,00820352
131970,두산테스나,KOSDAQ,00563545
133750,메가엠디,KOSDAQ,00807555
133820,화인베스틸,KOSPI,00661847
134060,이퓨쳐,KOSDAQ,00788737
134380,미원화학,KOSPI,00855163
134580,탑코미디어,KOSDAQ,00608699
134790,시디즈,KOSPI,00852087
136150,원일티엔아이,KOSDAQ,00488244
136410,아셈스,KOSDAQ,00922304
136480,하림,KOSDAQ,00857727
136490,선진,KOSPI,00855093
136540,윈스테크넷,KOSDAQ,00868705
136660,큐엠씨,KONEX,00816696
137080,나래나노텍,KOSDAQ,00362122
137310,에스디바이오센서,KOSPI,00854997
137400,피엔티,KOSDAQ,00612294
137940,넥스트아이,KOSDAQ,00614593
137950,제이씨케미칼,KOSDAQ,00664853
138040,메리츠금융지주,KOSPI,00860332
138070,신진에스엠,KOSDAQ,00577380
138080,오이솔루션,KOSDAQ,00571483
138360,협진,KOSDAQ,00808068
138490,코오롱ENP,KOSPI,00241005
138610,나이벡,KOSDAQ,00767628
138930,BNK금융지주,KOSPI,00858364
139050,BF랩스,KOSDAQ,00656021
139130,iM금융지주,KOSPI,00878915
139480,이마트,KOSPI,00872984
139670,키네마스터,KOSDAQ,00535375
139990,아주스틸,KOSPI,00486705
140070,서플러스글로벌,KOSDAQ,00599285
140410,메지온,KOSDAQ,00808022
140430,카티스,KOSDAQ,01116265
140520,대창스틸,KOSDAQ,00112721
140610,엔솔바이오사이언스,KONEX,01018802
140660,위월드,KONEX,00663289
140670,알에스오토메이션,KOSDAQ,00858124
140860,파크시스템스,KOSDAQ,00244747
140910,에이리츠,KOSPI,00860730
141000,비아트론,KOSDAQ,00610083
141080,리가켐바이오,KOSDAQ,00842619
142210,유니트론텍,KOSDAQ,00879020
142280,녹십자엠에스,KOSDAQ,00513948
142760,모아라이프플러스,KOSDAQ,00587925
143160,아이디스,KOSDAQ,00883980
143210,핸즈코퍼레이션,KOSPI,00119140
143240,사람인,KOSDAQ,00857480
143540,영우디에스피,KOSDAQ,00569646
144510,지씨셀,KOSDAQ,01010642
144960,뉴파워프라즈마,KOSDAQ,00521390
145020,휴젤,KOSDAQ,00888347
145170,노브랜드,KOSDAQ,00305941
145210,다이나믹디자인,KOSPI,00453488
145270,케이탑리츠,KOSPI,00861076
145720,덴티움,KOSPI,00526599
145990,삼양사,KOSPI,00896285
145995,삼양사우,KOSPI,
146060,율촌,KOSDAQ,00495633
146320,비씨엔씨,KOSDAQ,01301623
147760,피엠티,KOSDAQ,00654175
147830,제룡산업,KOSDAQ,00899556
148150,세경하이테크,KOSDAQ,00913689
148250,알엔투테크놀로지,KOSDAQ,00915508
148780,비큐AI,KOSDAQ,00980043
148930,에이치와이티씨,KOSDAQ,00885906
149010,아이케이세미콘,KONEX,00861100
149300,아퓨어스,KONEX,00578130
149950,아바텍,KOSDAQ,00442048
149980,하이로닉,KOSDAQ,00977641
150840,인트로메딕,KOSDAQ,00661157
150900,파수,KOSDAQ,00638487
151860,KG에코솔루션,KOSDAQ,00366137
151910,퓨처코어,KOSDAQ,00653103
152550,한국ANKOR유전,KOSPI,00907013
153460,네이블,KOSDAQ,00842585
153490,우리이앤엘,KOSDAQ,00815095
153710,옵티팜,KOSDAQ,00971726
154030,아시아종묘,KOSDAQ,00867478
154040,다산솔루에타,KOSDAQ,00624518
155650,와이엠씨,KOSDAQ,00870861
155660,DSR,KOSPI,00110608
156100,엘앤케이바이오,KOSDAQ,00918222
158430,아톤,KOSDAQ,00595182
159010,아스플로,KOSDAQ,00561732
159580,제로투세븐,KOSDAQ,00563837
159910,에코글로우,KOSDAQ,00896753
160190,하이젠알앤엠,KOSDAQ,00650771
160550,NEW,KOSDAQ,00974927
160980,싸이맥스,KOSDAQ,00659161
161000,애경케미칼,KOSPI,00936787
161390,한국타이어앤테크놀로지,KOSPI,00937324
161580,필옵틱스,KOSDAQ,00938721
161890,한국콜마,KOSPI,00939331
162120,루켄테크놀러지스,KONEX,00886792
162300,신스틸,KOSDAQ,00958664
163280,에어레인,KOSDAQ,01663116
163560,동일고무벨트,KOSPI,00939687
163730,핑거,KOSDAQ,01142075
166090,하나머티리얼즈,KOSDAQ,00660750
166480,코아스템켐온,KOSDAQ,00989664
168330,내츄럴엔도텍,KOSDAQ,00923792
168360,펨트론,KOSDAQ,00957373
169330,엠브레인,KOSDAQ,00877174
169670,코스텍시스템,KONEX,00610861
170030,현대공업,KOSDAQ,00164502
170790,파이오링크,KOSDAQ,00492353
170900,동아에스티,KOSPI,00956930
170920,엘티씨,KOSDAQ,00866062
171010,램테크놀러지,KOSDAQ,00654272
171090,선익시스템,KOSDAQ,00327819
171120,라이온켐텍,KOSDAQ,00317104
172670,에이엘티,KOSDAQ,00493325
173130,오파스넷,KOSDAQ,00867849
173940,에프엔씨엔터,KOSDAQ,00925295
174880,장원테크,KOSDAQ,00659684
174900,앱클론,KOSDAQ,00991191
175140,휴먼테크놀로지,KOSDAQ,00861997
175250,아이큐어,KOSDAQ,00554352
175330,JB금융지주,KOSPI,00980122
176590,코나솔,KONEX,00666329
176750,듀켐바이오,KOSDAQ,00867034
177350,베셀,KOSDAQ,00813389
177830,파버나인,KOSDAQ,00429694
177900,쓰리에이로직스,KOSDAQ,00870065
178320,서진시스템,KOSDAQ,00838005
178600,대동고려삼,KONEX,00910202
178780,일월지엠엘,KOSDAQ,00923826
178920,PI첨단소재,KOSPI,00767460
179290,엠아이텍,KOSDAQ,00531829
179530,애드바이오텍,KOSDAQ,01022902
179720,머니무브,KONEX,00978075
179900,유티아이,KOSDAQ,00961774
180060,탑선,KONEX,00874937
180400,DXVX,KOSDAQ,00995993
180640,한진칼,KOSPI,00983040
18064K,한진칼우,KOSPI,
181710,NHN,KOSPI,00983271
182360,큐브엔터,KOSDAQ,00985686
182400,엔케이맥스,KOSDAQ,00977650
183190,아세아시멘트,KOSPI,00990165
183300,코미코,KOSDAQ,00997812
183490,엔지켐생명과학,KOSDAQ,00606886
184230,SGA솔루션즈,KOSDAQ,00988364
185190,수프로,KONEX,00830447
185490,아이진,KOSDAQ,00945457
185750,종근당,KOSPI,00992871
186230,그린플러스,KOSDAQ,00602279
187220,디티앤씨,KOSDAQ,00675594
187270,신화콘텍,KOSDAQ,00925189
187420,HLB제넥스,KOSDAQ,00983916
187660,현대ADM,KOSDAQ,01409022
187790,나노,KOSDAQ,00994994
187870,디바이스,KOSDAQ,00624509
188040,바이오포트,KOSDAQ,01157846
188260,세니젠,KOSDAQ,01305869
189300,인텔리안테크,KOSDAQ,00664181
189330,씨이랩,KOSDAQ,00991298
189350,코셋,KONEX,00965062
189690,포시에스,KOSDAQ,00939942
189860,서전기전,KOSDAQ,00869272
189980,흥국에프엔비,KOSDAQ,00916516
190510,나무가,KOSDAQ,00819374
190650,코리아에셋투자증권,KOSDAQ,00304915
191410,육일씨엔에쓰,KOSDAQ,00843900
191420,테고사이언스,KOSDAQ,00926522
191600,블루탑,KONEX,00611286
192080,더블유게임즈,KOSPI,01010110
192250,케이사인,KOSDAQ,01003040
192390,윈하이텍,KOSDAQ,00910840
192400,쿠쿠홀딩스,KOSPI,00132354
192410,오늘이엔엠,KOSDAQ,00623184
192440,슈피겐코리아,KOSDAQ,00917861
192650,드림텍,KOSPI,00415646
192820,코스맥스,KOSPI,01009789
193250,링크드,KOSDAQ,01035678
194370,제이에스코퍼레이션,KOSPI,00332927
194480,데브시스터즈,KOSDAQ,01008762
194700,노바렉스,KOSDAQ,00811372
195500,마니커에프앤지,KOSDAQ,00770312
195870,해성디에스,KOSPI,01032413
195940,HK이노엔,KOSDAQ,01012066
195990,에이비프로바이오,KOSDAQ,00620558
196170,알테오젠,KOSDAQ,00989619
196300,HLB펩,KOSDAQ,00808086
196450,코아시아씨엠,KOSDAQ,01031502
196490,디에이테크놀로지,KOSDAQ,00660121
196700,웹스,KOSDAQ,00864338
197140,디지캡,KOSDAQ,00681373
198080,엔피디,KOSDAQ,00876643
198440,강동씨앤엘,KOSDAQ,01032583
198940,한주라이트메탈,KOSDAQ,00156600
199150,데이터스트림즈,KONEX,00553025
199290,바이오프로테크,KONEX,00669450
199430,케이엔알시스템,KOSDAQ,00672603
199480,뱅크웨어글로벌,KOSDAQ,01138595
199550,레이저옵텍,KOSDAQ,01161432
199730,바이오인프라,KOSDAQ,01110058
199800,툴젠,KOSDAQ,00547510
199820,제일일렉트릭,KOSDAQ,00148470
200130,콜마비앤에이치,KOSDAQ,01032404
200230,텔콘RF제약,KOSDAQ,00608802
200350,아티스트스튜디오,KOSDAQ,00990819
200470,에이팩트,KOSDAQ,00667425
200580,메디쎄이,KONEX,01018617
200670,휴메딕스,KOSDAQ,00614478
200710,에이디테크놀로지,KOSDAQ,00657002
200780,비씨월드제약,KOSDAQ,00256043
200880,서연이화,KOSPI,01036446
201490,미투온,KOSDAQ,00965813
202960,판도라티비,KONEX,00541862
203400,에이비온,KOSDAQ,00977377
203450,유니온바이오메트릭스,KOSDAQ,00408266
203650,드림시큐리티,KOSDAQ,01038693
203690,아크솔루션스,KOSDAQ,01036367
204020,그리티,KOSDAQ,00671978
204210,스타에스엠리츠,KOSPI,01035289
204270,제이앤티씨,KOSDAQ,00447575
204320,HL만도,KOSPI,01042775
204610,티쓰리,KOSDAQ,00609661
204620,글로벌텍스프리,KOSDAQ,01042711
204630,스튜디오산타클로스,KOSDAQ,01046203
204840,지엘팜텍,KOSDAQ,01042359
205100,엑셈,KOSDAQ,01042085
205470,휴마시스,KOSDAQ,01042979
205500,넥써쓰,KOSDAQ,01042429
206400,베노티앤알,KOSDAQ,01043853
206560,덱스터,KOSDAQ,01021949
206640,바디텍메드,KOSDAQ,01046708
206650,유바이오로직스,KOSDAQ,00927558
206950,볼빅,KONEX,00756163
207490,에이펙스인텍,KONEX,00832700
207760,미스터블루,KOSDAQ,01047840
207940,삼성바이오로직스,KOSPI,00877059
208140,정다운,KOSDAQ,01047415
208340,파멥신,KOSDAQ,00972293
208350,지란지교시큐리티,KOSDAQ,01047169
208370,셀바스헬스케어,KOSDAQ,01047451
208640,썸에이지,KOSDAQ,01049422
208710,포톤,KOSDAQ,01047707
208850,이비테크,KONEX,01116344
208860,엔지스테크널러지,KOSDAQ,01084364
208890,미래엔에듀파트너,KONEX,00876209
209640,와이제이링크,KOSDAQ,01023211
210120,캔버스엔,KOSDAQ,00550082
210540,디와이파워,KOSPI,01059605
210980,SK디앤디,KOSPI,00508344
211050,인카금융서비스,KOSDAQ,01013694
211270,AP위성,KOSDAQ,00874803
212310,오건에코텍,KONEX,01085442
212560,네오오토,KOSDAQ,00876865
212710,아이에스티이,KOSDAQ,01208751
213420,덕산네오룩스,KOSDAQ,01061558
213500,한솔제지,KOSPI,01060744
214150,클래시스,KOSDAQ,01061327
214180,헥토이노베이션,KOSDAQ,01013311
214260,라파스,KOSDAQ,01058101
214270,FSN,KOSDAQ,01061497
214320,이노션,KOSPI,00565154
214330,금호에이치티,KOSPI,00105606
214370,케어젠,KOSDAQ,00549891
214390,경보제약,KOSPI,00101664
214420,토니모리,KOSPI,00816544
214430,아이쓰리시스템,KOSDAQ,00612489
214450,파마리서치,KOSDAQ,00970453
214610,더바이오메드,KOSDAQ,01049167
214680,디알텍,KOSDAQ,01062867
215000,골프존,KOSDAQ,01067516
215090,솔디펜스,KOSDAQ,01063884
215100,로보로보,KOSDAQ,01063990
215200,메가스터디교육,KOSDAQ,01074862
215360,우리산업,KOSDAQ,01077577
215380,우정바이오,KOSDAQ,01065013
215480,토박스코리아,KOSDAQ,01064069
215570,크로넥스,KONEX,01034730
215600,신라젠,KOSDAQ,00919966
215790,이노인스트루먼트,KOSDAQ,01065679
216050,인크로스,KOSDAQ,00819073
216080,제테마,KOSDAQ,01222867
216400,인바이츠바이오코아,KONEX,00537221
217190,제너셈,KOSDAQ,00666204
217270,넵튠,KOSDAQ,01067808
217320,썬테크,KONEX,00963000
217330,싸이토젠,KOSDAQ,01046391
217480,에스디생명공학,KOSDAQ,01099667
217500,러셀,KOSDAQ,01068348
217620,선샤인푸드,KOSDAQ,01068658
217730,강스템바이오텍,KOSDAQ,01025644
217820,원익피앤이,KOSDAQ,01020843
217880,틸론,KONEX,00976615
217910,에스제이켐,KONEX,01139497
217950,파마리서치바이오,KONEX,01066058
218150,미래생명자원,KOSDAQ,01071944
218410,RFHIC,KOSDAQ,01078178
219130,타이거일렉,KOSDAQ,00617314
219420,링크제니시스,KOSDAQ,01109955
219550,디와이디,KOSDAQ,01089378
219750,한국비티비,KOSDAQ,01031229
220100,퓨쳐켐,KOSDAQ,01053540
220180,핸디소프트,KOSDAQ,00793155
220260,켐트로스,KOSDAQ,01089350
221800,유투바이오,KOSDAQ,01026616
221840,하이즈항공,KOSDAQ,00688358
221980,케이디켐,KOSDAQ,00370918
222040,코스맥스엔비티,KOSDAQ,00656289
222080,씨아이에스,KOSDAQ,01090471
222110,팬젠,KOSDAQ,00962922
222160,NPX,KOSDAQ,01037542
222420,쎄노텍,KOSDAQ,01091054
222670,플럼라인생명과학,KONEX,01063237
222800,심텍,KOSDAQ,01095722
222810,세토피아,KOSDAQ,01091382
222980,한국맥널티,KOSDAQ,00579139
223220,로지스몬,KONEX,01060735
223250,드림씨아이에스,KOSDAQ,00916826
223310,딥마인드,KOSDAQ,01075126
224060,더코디,KOSDAQ,00530413
224110,에이텍모빌리티,KOSDAQ,01099861
224760,엔에스컴퍼니,KONEX,00929228
224810,엄지하우스,KONEX,00607797
225190,LK삼양,KOSDAQ,00992543
225220,제놀루션,KOSDAQ,01062177
225430,케이엠제약,KOSDAQ,01095704
225530,보광산업,KOSDAQ,00568461
225570,넥슨게임즈,KOSDAQ,01096341
225590,패션플랫폼,KOSDAQ,01101041
226320,잇츠한불,KOSPI,00911955
226330,신테카바이오,KOSDAQ,01344336
226340,본느,KOSDAQ,01098792
226360,KH 건설,KOSDAQ,01097906
226400,오스테오닉,KOSDAQ,01082348
226440,한송네오텍,KOSDAQ,01101722
226590,엠디바이스,KOSDAQ,01022142
226950,올릭스,KOSDAQ,01113718
227100,퀀텀온,KOSDAQ,01207761
227420,도부,KONEX,01109690
227610,아우딘퓨쳐스,KOSDAQ,01080687
227840,현대코퍼레이션홀딩스,KOSPI,01108099
227950,엔투텍,KOSDAQ,01105621
228340,동양파일,KOSDAQ,00993931
228670,레이,KOSDAQ,00828761
228760,지노믹트리,KOSDAQ,01108248
228850,레이언스,KOSDAQ,00899459
229000,젠큐릭스,KOSDAQ,01051472
229500,노브메타파마,KONEX,01065785
229640,LS에코에너지,KOSPI,01093007
230240,에치에프알,KOSDAQ,01108442
230360,에코마케팅,KOSDAQ,01029394
